STT,Create_at
1272,1671017028.4468803
1273,1671017028.4480445
1274,1671017028.4492044
1275,1671017028.4503703
1276,1671017028.4515347
1277,1671017028.4526887
1278,1671017028.4538686
1279,1671017028.4550683
1280,1671017028.4561992
1281,1671017028.457348
1282,1671017028.458487
1283,1671017028.4596255
1284,1671017028.4607844
1285,1671017028.4619687
1286,1671017028.4631407
1287,1671017028.4642537
1288,1671017028.4654312
1289,1671017028.4665987
1290,1671017028.4677684
1291,1671017028.468921
1292,1671017028.470075
1293,1671017028.471237
1294,1671017028.472363
1295,1671017028.4735196
1296,1671017028.4746873
1297,1671017028.4758458
1298,1671017028.4770126
1299,1671017028.478196
1300,1671017028.4793575
1301,1671017028.4804842
1302,1671017028.4816506
1303,1671017028.4828143
1304,1671017028.4839504
1305,1671017028.4851184
1306,1671017028.4862418
1307,1671017028.4873962
1308,1671017028.488536
1309,1671017028.4897034
1310,1671017028.4908686
1311,1671017028.4920323
1312,1671017028.4931943
1313,1671017028.4943497
1314,1671017028.4955292
1315,1671017028.496707
1316,1671017028.4978688
1317,1671017028.4990306
1318,1671017028.5001404
1319,1671017028.5013156
1320,1671017028.5024767
1321,1671017028.5036528
1322,1671017028.5048225
1323,1671017028.505993
1324,1671017028.5071275
1325,1671017028.5082476
1326,1671017028.5094228
1327,1671017028.510584
1328,1671017028.5117629
1329,1671017028.5129323
1330,1671017028.5140996
1331,1671017028.51526
1332,1671017028.51639
1333,1671017028.5175617
1334,1671017028.5187197
1335,1671017028.5199015
1336,1671017028.5210414
1337,1671017028.5221975
1338,1671017028.5233629
1339,1671017028.5244894
1340,1671017028.5256467
1341,1671017028.526766
1342,1671017028.5279377
1343,1671017028.5291097
1344,1671017028.530276
1345,1671017028.5314088
1346,1671017028.5325334
1347,1671017028.5336883
1348,1671017028.5348504
1349,1671017028.5360308
1350,1671017028.5371478
1351,1671017028.5383046
1352,1671017028.5394726
1353,1671017028.5405965
1354,1671017028.541764
1355,1671017028.5429263
1356,1671017028.5441146
1357,1671017028.5452778
1358,1671017028.546442
1359,1671017028.5475988
1360,1671017028.5487683
1361,1671017028.5499246
1362,1671017028.5510583
1363,1671017028.5522459
1364,1671017028.5534184
1365,1671017028.554543
1366,1671017028.555698
1367,1671017028.556958
1368,1671017028.5581214
1369,1671017028.5592756
1370,1671017028.5603921
1371,1671017028.5615778
1372,1671017028.562731
1373,1671017028.5638933
1374,1671017028.565047
1375,1671017028.5662005
1376,1671017028.567362
1377,1671017028.5684876
1378,1671017028.5696602
1379,1671017028.5708203
1380,1671017028.571955
1381,1671017028.5731103
1382,1671017028.5742774
1383,1671017028.57544
1384,1671017028.5765643
1385,1671017028.577684
1386,1671017028.5788531
1387,1671017028.5800147
1388,1671017028.5811808
1389,1671017028.5823357
1390,1671017028.583508
1391,1671017028.584642
1392,1671017028.5858176
1393,1671017028.5869515
1394,1671017028.5881097
1395,1671017028.5892432
1396,1671017028.5903757
1397,1671017028.5915132
1398,1671017028.5926461
1399,1671017028.5937493
1400,1671017028.5949225
1401,1671017028.5961125
1402,1671017028.5972874
1403,1671017028.598444
1404,1671017028.5996096
1405,1671017028.6007488
1406,1671017028.601898
1407,1671017028.603077
1408,1671017028.6041765
1409,1671017028.6053197
1410,1671017028.606433
1411,1671017028.6076047
1412,1671017028.608743
1413,1671017028.6099
1414,1671017028.611085
1415,1671017028.6121874
1416,1671017028.613354
1417,1671017028.6145222
1418,1671017028.615689
1419,1671017028.616849
1420,1671017028.6180205
1421,1671017028.6191876
1422,1671017028.6203148
1423,1671017028.621474
1424,1671017028.6226363
1425,1671017028.6238022
1426,1671017028.62496
1427,1671017028.6261299
1428,1671017028.6273167
1429,1671017028.6284428
1430,1671017028.6296117
1431,1671017028.630784
1432,1671017028.6319466
1433,1671017028.6331089
1434,1671017028.6342459
1435,1671017028.635424
1436,1671017028.6365502
1437,1671017028.6377163
1438,1671017028.638885
1439,1671017028.6400251
1440,1671017028.6411653
1441,1671017028.6423018
1442,1671017028.6434433
1443,1671017028.6445637
1444,1671017028.6456883
1445,1671017028.6468084
1446,1671017028.6479337
1447,1671017028.6490602
1448,1671017028.650179
1449,1671017028.6513336
1450,1671017028.6524556
1451,1671017028.653623
1452,1671017028.6547878
1453,1671017028.655953
1454,1671017028.6571198
1455,1671017028.6582594
1456,1671017028.659393
1457,1671017028.6605153
1458,1671017028.661656
1459,1671017028.6627858
1460,1671017028.66392
1461,1671017028.6650414
1462,1671017028.666175
1463,1671017028.667303
1464,1671017028.6684282
1465,1671017028.6696067
1466,1671017028.670721
1467,1671017028.6718454
1468,1671017028.6730123
1469,1671017028.6741476
1470,1671017028.675282
1471,1671017028.6764092
1472,1671017028.6775682
1473,1671017028.6787422
1474,1671017028.6799028
1475,1671017028.6810708
1476,1671017028.682232
1477,1671017028.6833885
1478,1671017028.6845148
1479,1671017028.6856518
1480,1671017028.6868107
1481,1671017028.6879463
1482,1671017028.6891305
1483,1671017028.6902657
1484,1671017028.691368
1485,1671017028.692481
1486,1671017028.6936378
1487,1671017028.6948183
1488,1671017028.6959555
1489,1671017028.6970823
1490,1671017028.6982455
1491,1671017028.6993735
1492,1671017028.700501
1493,1671017028.701666
1494,1671017028.702851
1495,1671017028.704021
1496,1671017028.7051778
1497,1671017028.7063377
1498,1671017028.7075098
1499,1671017028.7086697
1500,1671017028.70983
1501,1671017028.710971
1502,1671017028.7121515
1503,1671017028.71332
1504,1671017028.714478
1505,1671017028.7156358
1506,1671017028.7167766
1507,1671017028.717951
1508,1671017028.7190986
1509,1671017028.720237
1510,1671017028.7214215
1511,1671017028.7225864
1512,1671017028.7237582
1513,1671017028.7249253
1514,1671017028.7260911
1515,1671017028.7272677
1516,1671017028.728406
1517,1671017028.729568
1518,1671017028.7307262
1519,1671017028.731885
1520,1671017028.733048
1521,1671017028.7342048
1522,1671017028.7353714
1523,1671017028.7364948
1524,1671017028.737637
1525,1671017028.738805
1526,1671017028.73997
1527,1671017028.7411332
1528,1671017028.7422714
1529,1671017028.7434502
1530,1671017028.744617
1531,1671017028.7457771
1532,1671017028.7469392
1533,1671017028.7481217
1534,1671017028.74928
1535,1671017028.7504373
1536,1671017028.7516165
1537,1671017028.752759
1538,1671017028.7538793
1539,1671017028.7550535
1540,1671017028.7561767
1541,1671017028.7573447
1542,1671017028.7584827
1543,1671017028.7596364
1544,1671017028.7608147
1545,1671017028.7619827
1546,1671017028.7631214
1547,1671017028.7642457
1548,1671017028.7654238
1549,1671017028.7665818
1550,1671017028.7677662
1551,1671017028.7689316
1552,1671017028.7700932
1553,1671017028.7712536
1554,1671017028.772378
1555,1671017028.7735207
1556,1671017028.7746806
1557,1671017028.775856
1558,1671017028.7770255
1559,1671017028.7781796
1560,1671017028.7793345
1561,1671017028.7804558
1562,1671017028.7815588
1563,1671017028.7826922
1564,1671017028.7838228
1565,1671017028.7849813
1566,1671017028.7861474
1567,1671017028.7872896
1568,1671017028.7884173
1569,1671017028.789544
1570,1671017028.7907085
1571,1671017028.7918754
1572,1671017028.7930422
1573,1671017028.7942085
1574,1671017028.79539
1575,1671017028.7965164
1576,1671017028.797688
1577,1671017028.7988594
1578,1671017028.800026
1579,1671017028.801184
1580,1671017028.8023405
1581,1671017028.8035164
1582,1671017028.8046818
1583,1671017028.8058462
1584,1671017028.8070188
1585,1671017028.8081813
1586,1671017028.809358
1587,1671017028.810532
1588,1671017028.8116853
1589,1671017028.8128374
1590,1671017028.813979
1591,1671017028.8151407
1592,1671017028.8162577
1593,1671017028.81741
1594,1671017028.818563
1595,1671017028.8197324
1596,1671017028.8209045
1597,1671017028.822045
1598,1671017028.8231802
1599,1671017028.8243105
1600,1671017028.825474
1601,1671017028.8266416
1602,1671017028.8278224
1603,1671017028.8290315
1604,1671017028.8301709
1605,1671017028.8313305
1606,1671017028.8324544
1607,1671017028.8336153
1608,1671017028.8347814
1609,1671017028.8359482
1610,1671017028.837161
1611,1671017028.8383255
1612,1671017028.839487
1613,1671017028.840653
1614,1671017028.8417835
1615,1671017028.8429005
1616,1671017028.844077
1617,1671017028.845271
1618,1671017028.8464372
1619,1671017028.8476024
1620,1671017028.8487637
1621,1671017028.8499267
1622,1671017028.851096
1623,1671017028.8522005
1624,1671017028.8533878
1625,1671017028.8545473
1626,1671017028.8557124
1627,1671017028.8568795
1628,1671017028.8580456
1629,1671017028.8592074
1630,1671017028.8603342
1631,1671017028.861505
1632,1671017028.8626695
1633,1671017028.8638277
1634,1671017028.865022
1635,1671017028.8661706
1636,1671017028.867335
1637,1671017028.8684614
1638,1671017028.8696334
1639,1671017028.870794
1640,1671017028.871926
1641,1671017028.8730867
1642,1671017028.874256
1643,1671017028.8754163
1644,1671017028.8765328
1645,1671017028.8777382
1646,1671017028.8789198
1647,1671017028.8800814
1648,1671017028.8812578
1649,1671017028.8824193
1650,1671017028.8835535
1651,1671017028.8847187
1652,1671017028.8859034
1653,1671017028.8870814
1654,1671017028.8881862
1655,1671017028.8893564
1656,1671017028.8905249
1657,1671017028.8916945
1658,1671017028.8928523
1659,1671017028.8940322
1660,1671017028.8952029
1661,1671017028.8963263
1662,1671017028.8974857
1663,1671017028.8986464
1664,1671017028.8998034
1665,1671017028.9009652
1666,1671017028.9021604
1667,1671017028.9033337
1668,1671017028.9044602
1669,1671017028.9056165
1670,1671017028.9067812
1671,1671017028.9079416
1672,1671017028.9090981
1673,1671017028.9102843
1674,1671017028.9114656
1675,1671017028.9125926
1676,1671017028.9137752
1677,1671017028.9149423
1678,1671017028.9161162
1679,1671017028.9172738
1680,1671017028.9184608
1681,1671017028.919635
1682,1671017028.920793
1683,1671017028.9219623
1684,1671017028.9231303
1685,1671017028.9242573
1686,1671017028.925441
1687,1671017028.9266264
1688,1671017028.9277918
1689,1671017028.9289272
1690,1671017028.9300673
1691,1671017028.9312057
1692,1671017028.932307
1693,1671017028.9334033
1694,1671017028.9345322
1695,1671017028.9356902
1696,1671017028.9368348
1697,1671017028.9379435
1698,1671017028.939138
1699,1671017028.9402313
1700,1671017028.9413474
1701,1671017028.9424822
1702,1671017028.9436262
1703,1671017028.944761
1704,1671017028.945892
1705,1671017028.9470236
1706,1671017028.9481533
1707,1671017028.9492862
1708,1671017028.9504194
1709,1671017028.9515507
1710,1671017028.9527142
1711,1671017028.9538872
1712,1671017028.9550717
1713,1671017028.9561834
1714,1671017028.9573302
1715,1671017028.9585013
1716,1671017028.9596705
1717,1671017028.9608407
1718,1671017028.962031
1719,1671017028.9631786
1720,1671017028.9643111
1721,1671017028.965428
1722,1671017028.9666092
1723,1671017028.9677408
1724,1671017028.9688692
1725,1671017028.9699986
1726,1671017028.9711227
1727,1671017028.9722354
1728,1671017028.9733558
1729,1671017028.9745028
1730,1671017028.9756482
1731,1671017028.9768062
1732,1671017028.9779668
1733,1671017028.9791164
1734,1671017028.980229
1735,1671017028.9813602
1736,1671017028.9825187
1737,1671017028.9836936
1738,1671017028.984874
1739,1671017028.9860404
1740,1671017028.987198
1741,1671017028.9883015
1742,1671017028.9894443
1743,1671017028.990582
1744,1671017028.9917717
1745,1671017028.992921
1746,1671017028.9940643
1747,1671017028.9952004
1748,1671017028.9963107
1749,1671017028.9974604
1750,1671017028.9985952
1751,1671017028.999721
1752,1671017029.0008683
1753,1671017029.0020351
1754,1671017029.0031848
1755,1671017029.0043097
1756,1671017029.0054786
1757,1671017029.0066438
1758,1671017029.0077982
1759,1671017029.0089552
1760,1671017029.0101137
1761,1671017029.011276
1762,1671017029.0124028
1763,1671017029.0135736
1764,1671017029.01474
1765,1671017029.0159037
1766,1671017029.0170789
1767,1671017029.0182476
1768,1671017029.0194092
1769,1671017029.0205312
1770,1671017029.0216963
1771,1671017029.022865
1772,1671017029.024023
1773,1671017029.0252132
1774,1671017029.0263877
1775,1671017029.0275462
1776,1671017029.028705
1777,1671017029.0298705
1778,1671017029.0310338
1779,1671017029.0321548
1780,1671017029.0333376
1781,1671017029.0345135
1782,1671017029.035646
1783,1671017029.0368116
1784,1671017029.0379777
1785,1671017029.039138
1786,1671017029.040249
1787,1671017029.0414443
1788,1671017029.0426235
1789,1671017029.0437849
1790,1671017029.0449197
1791,1671017029.0460372
1792,1671017029.0472133
1793,1671017029.0483382
1794,1671017029.049521
1795,1671017029.0507011
1796,1671017029.0518637
1797,1671017029.0530262
1798,1671017029.0541916
1799,1671017029.055366
1800,1671017029.056488
1801,1671017029.0576622
1802,1671017029.0588317
1803,1671017029.0600026
1804,1671017029.0611699
1805,1671017029.0623353
1806,1671017029.0634983
1807,1671017029.0646646
1808,1671017029.0658417
1809,1671017029.0670035
1810,1671017029.068176
1811,1671017029.0693462
1812,1671017029.0705097
1813,1671017029.071683
1814,1671017029.0728638
1815,1671017029.074048
1816,1671017029.0752165
1817,1671017029.0763407
1818,1671017029.07751
1819,1671017029.0786724
1820,1671017029.0798278
1821,1671017029.0809996
1822,1671017029.0821402
1823,1671017029.0833104
1824,1671017029.0844326
1825,1671017029.0855951
1826,1671017029.0867627
1827,1671017029.087922
1828,1671017029.0890856
1829,1671017029.0902674
1830,1671017029.0914347
1831,1671017029.092557
1832,1671017029.0937247
1833,1671017029.094889
1834,1671017029.0960557
1835,1671017029.0972464
1836,1671017029.0984259
1837,1671017029.099593
1838,1671017029.1007526
1839,1671017029.1019168
1840,1671017029.1030507
1841,1671017029.104181
1842,1671017029.1053503
1843,1671017029.1065311
1844,1671017029.1077087
1845,1671017029.1088808
1846,1671017029.1100438
1847,1671017029.1111999
1848,1671017029.112324
1849,1671017029.113494
1850,1671017029.1146672
1851,1671017029.1158261
1852,1671017029.1169918
1853,1671017029.1181052
1854,1671017029.1192691
1855,1671017029.1203911
1856,1671017029.1215563
1857,1671017029.1227329
1858,1671017029.1239023
1859,1671017029.1250591
1860,1671017029.1262171
1861,1671017029.1273777
1862,1671017029.1284971
1863,1671017029.1296592
1864,1671017029.130837
1865,1671017029.132009
1866,1671017029.1331687
1867,1671017029.134338
1868,1671017029.1355052
1869,1671017029.1366582
1870,1671017029.1378272
1871,1671017029.1390023
1872,1671017029.1401691
1873,1671017029.141339
1874,1671017029.142511
1875,1671017029.1436765
1876,1671017029.1448352
1877,1671017029.1459768
1878,1671017029.147154
1879,1671017029.1482806
1880,1671017029.149449
1881,1671017029.1506073
1882,1671017029.1517725
1883,1671017029.1529336
1884,1671017029.1540766
1885,1671017029.1552672
1886,1671017029.156406
1887,1671017029.1575692
1888,1671017029.1587365
1889,1671017029.1598992
1890,1671017029.1610632
1891,1671017029.1622262
1892,1671017029.163402
1893,1671017029.1645372
1894,1671017029.1657104
1895,1671017029.166874
1896,1671017029.1680393
1897,1671017029.1692042
1898,1671017029.1703646
1899,1671017029.1715117
1900,1671017029.1726763
1901,1671017029.1738374
1902,1671017029.1749814
1903,1671017029.1761565
1904,1671017029.1773171
1905,1671017029.178489
1906,1671017029.1796684
1907,1671017029.1808522
1908,1671017029.1820068
1909,1671017029.1831696
1910,1671017029.1842933
1911,1671017029.1854515
1912,1671017029.1866133
1913,1671017029.1877947
1914,1671017029.1889262
1915,1671017029.1900613
1916,1671017029.1911879
1917,1671017029.1923077
1918,1671017029.193475
1919,1671017029.1946368
1920,1671017029.195769
1921,1671017029.1969337
1922,1671017029.1980934
1923,1671017029.199234
1924,1671017029.2003393
1925,1671017029.2015076
1926,1671017029.2026746
1927,1671017029.2038412
1928,1671017029.2050006
1929,1671017029.2061224
1930,1671017029.2072854
1931,1671017029.2084136
1932,1671017029.209575
1933,1671017029.2107105
1934,1671017029.211881
1935,1671017029.2130568
1936,1671017029.2142367
1937,1671017029.2153907
1938,1671017029.216514
1939,1671017029.2176666
1940,1671017029.2188327
1941,1671017029.2199988
1942,1671017029.2211494
1943,1671017029.2223225
1944,1671017029.2234917
1945,1671017029.2246583
1946,1671017029.2258208
1947,1671017029.2269545
1948,1671017029.2281477
1949,1671017029.2293243
1950,1671017029.2305012
1951,1671017029.2316656
1952,1671017029.2328293
1953,1671017029.2339957
1954,1671017029.2351599
1955,1671017029.2362802
1956,1671017029.237458
1957,1671017029.2386065
1958,1671017029.2397726
1959,1671017029.2409432
1960,1671017029.2421072
1961,1671017029.2432702
1962,1671017029.2443967
1963,1671017029.2455857
1964,1671017029.246764
1965,1671017029.2479508
1966,1671017029.249121
1967,1671017029.250288
1968,1671017029.2514565
1969,1671017029.2525814
1970,1671017029.2537642
1971,1671017029.2549407
1972,1671017029.256119
1973,1671017029.2572594
1974,1671017029.258426
1975,1671017029.2595913
1976,1671017029.26075
1977,1671017029.261934
1978,1671017029.2630813
1979,1671017029.2641766
1980,1671017029.2653372
1981,1671017029.266499
1982,1671017029.2676606
1983,1671017029.268827
1984,1671017029.2700038
1985,1671017029.2711833
1986,1671017029.2723103
1987,1671017029.2734735
1988,1671017029.274645
1989,1671017029.2758093
1990,1671017029.2769697
1991,1671017029.2781546
1992,1671017029.2793179
1993,1671017029.2804399
1994,1671017029.2816103
1995,1671017029.282759
1996,1671017029.2839367
1997,1671017029.285097
1998,1671017029.2862782
1999,1671017029.2874308
2000,1671017029.2885547
2001,1671017029.2897131
2002,1671017029.2908711
2003,1671017029.292037
2004,1671017029.2931762
2005,1671017029.2943516
2006,1671017029.295522
2007,1671017029.2966874
2008,1671017029.2978442
2009,1671017029.2990046
2010,1671017029.3001833
2011,1671017029.301347
2012,1671017029.3025308
2013,1671017029.3036702
2014,1671017029.3048291
2015,1671017029.305994
2016,1671017029.3071544
2017,1671017029.308282
2018,1671017029.3094435
2019,1671017029.310615
2020,1671017029.311774
2021,1671017029.3129444
2022,1671017029.314102
2023,1671017029.3152661
2024,1671017029.316393
2025,1671017029.3175611
2026,1671017029.3187165
2027,1671017029.319886
2028,1671017029.3211493
2029,1671017029.3223078
2030,1671017029.32348
2031,1671017029.3246374
2032,1671017029.325807
2033,1671017029.3269877
2034,1671017029.3281481
2035,1671017029.329289
2036,1671017029.3304493
2037,1671017029.331615
2038,1671017029.3327732
2039,1671017029.3339348
2040,1671017029.335112
2041,1671017029.3362517
2042,1671017029.3374276
2043,1671017029.3385923
2044,1671017029.3397524
2045,1671017029.340912
2046,1671017029.342071
2047,1671017029.343246
2048,1671017029.3443716
2049,1671017029.3455381
2050,1671017029.3466983
2051,1671017029.3478355
2052,1671017029.3490012
2053,1671017029.3501709
2054,1671017029.3513484
2055,1671017029.352489
2056,1671017029.3536522
2057,1671017029.3548152
2058,1671017029.3559754
2059,1671017029.3571336
2060,1671017029.358291
2061,1671017029.359473
2062,1671017029.3606408
2063,1671017029.3618042
2064,1671017029.3629677
2065,1671017029.3641407
2066,1671017029.3652995
2067,1671017029.3664556
2068,1671017029.3676302
2069,1671017029.368789
2070,1671017029.369957
2071,1671017029.3711164
2072,1671017029.3722434
2073,1671017029.3734276
2074,1671017029.3745887
2075,1671017029.3757424
2076,1671017029.3769028
2077,1671017029.3780603
2078,1671017029.379213
2079,1671017029.3803399
2080,1671017029.3814971
2081,1671017029.382661
2082,1671017029.3838344
2083,1671017029.3849998
2084,1671017029.3861701
2085,1671017029.3873415
2086,1671017029.3884652
2087,1671017029.3896308
2088,1671017029.390789
2089,1671017029.3919713
2090,1671017029.3931239
2091,1671017029.3942797
2092,1671017029.3954399
2093,1671017029.396567
2094,1671017029.3977304
2095,1671017029.3988862
2096,1671017029.4000719
2097,1671017029.401257
2098,1671017029.4024272
2099,1671017029.4035885
2100,1671017029.404752
2101,1671017029.4059136
2102,1671017029.4070518
2103,1671017029.4082112
2104,1671017029.409374
2105,1671017029.4105122
2106,1671017029.4116862
2107,1671017029.412815
2108,1671017029.413966
2109,1671017029.4150894
2110,1671017029.4162242
2111,1671017029.417379
2112,1671017029.418514
2113,1671017029.4196432
2114,1671017029.4208052
2115,1671017029.4219458
2116,1671017029.4231045
2117,1671017029.4242134
2118,1671017029.4253821
2119,1671017029.426545
2120,1671017029.4277036
2121,1671017029.428837
2122,1671017029.4299884
2123,1671017029.4311392
2124,1671017029.432256
2125,1671017029.4334085
2126,1671017029.4345407
2127,1671017029.435703
2128,1671017029.4368536
2129,1671017029.437966
2130,1671017029.4390612
2131,1671017029.4401107
2132,1671017029.4412136
2133,1671017029.442359
2134,1671017029.4434824
2135,1671017029.4446065
2136,1671017029.4457512
2137,1671017029.4468997
2138,1671017029.4480343
2139,1671017029.4492009
2140,1671017029.4503696
2141,1671017029.4515426
2142,1671017029.4527113
2143,1671017029.4539058
2144,1671017029.4550426
2145,1671017029.4561257
2146,1671017029.4572308
2147,1671017029.4583647
2148,1671017029.459505
2149,1671017029.4606433
2150,1671017029.4617822
2151,1671017029.462938
2152,1671017029.4641013
2153,1671017029.4652712
2154,1671017029.4664328
2155,1671017029.467561
2156,1671017029.4687278
2157,1671017029.469893
2158,1671017029.4710746
2159,1671017029.47218
2160,1671017029.4733121
2161,1671017029.4744716
2162,1671017029.475632
2163,1671017029.4767947
2164,1671017029.477955
2165,1671017029.4791102
2166,1671017029.4802423
2167,1671017029.481419
2168,1671017029.482581
2169,1671017029.4836934
2170,1671017029.4848535
2171,1671017029.486019
2172,1671017029.4871862
2173,1671017029.4883125
2174,1671017029.4894564
2175,1671017029.4906213
2176,1671017029.4917886
2177,1671017029.4929473
2178,1671017029.4940784
2179,1671017029.49526
2180,1671017029.496387
2181,1671017029.4975495
2182,1671017029.4987051
2183,1671017029.4998646
2184,1671017029.5010247
2185,1671017029.5021865
2186,1671017029.5033672
2187,1671017029.5044906
2188,1671017029.505656
2189,1671017029.5068235
2190,1671017029.5079873
2191,1671017029.5091314
2192,1671017029.510307
2193,1671017029.5114918
2194,1671017029.5126605
2195,1671017029.5138235
2196,1671017029.51499
2197,1671017029.5161633
2198,1671017029.5173235
2199,1671017029.5184786
2200,1671017029.5196557
2201,1671017029.5208297
2202,1671017029.5219648
2203,1671017029.5231256
2204,1671017029.5242536
2205,1671017029.5254352
2206,1671017029.5265987
2207,1671017029.5277781
2208,1671017029.5289586
2209,1671017029.5300848
2210,1671017029.5312495
2211,1671017029.5323732
2212,1671017029.5335305
2213,1671017029.5346725
2214,1671017029.5358474
2215,1671017029.537017
2216,1671017029.5381868
2217,1671017029.5393484
2218,1671017029.5404696
2219,1671017029.5416396
2220,1671017029.5428185
2221,1671017029.5439303
2222,1671017029.5450578
2223,1671017029.5461733
2224,1671017029.547332
2225,1671017029.548449
2226,1671017029.5495787
2227,1671017029.5507164
2228,1671017029.5518975
2229,1671017029.5530763
2230,1671017029.554208
2231,1671017029.5553668
2232,1671017029.5564892
2233,1671017029.5576491
2234,1671017029.558807
2235,1671017029.5599792
2236,1671017029.5611506
2237,1671017029.562316
2238,1671017029.563477
2239,1671017029.5646353
2240,1671017029.5657969
2241,1671017029.5669675
2242,1671017029.5681615
2243,1671017029.5693493
2244,1671017029.5704865
2245,1671017029.571666
2246,1671017029.5728028
2247,1671017029.573957
2248,1671017029.5751197
2249,1671017029.5762243
2250,1671017029.5773869
2251,1671017029.5785437
2252,1671017029.5797036
2253,1671017029.5808783
2254,1671017029.5820427
2255,1671017029.5832067
2256,1671017029.5843277
2257,1671017029.5854907
2258,1671017029.5866456
2259,1671017029.5878115
2260,1671017029.5889692
2261,1671017029.5901096
2262,1671017029.5912638
2263,1671017029.592391
2264,1671017029.5935683
2265,1671017029.5947387
2266,1671017029.5959034
2267,1671017029.597056
2268,1671017029.5982304
2269,1671017029.5993967
2270,1671017029.6005237
2271,1671017029.6017065
2272,1671017029.6028726
2273,1671017029.604007
2274,1671017029.6051636
2275,1671017029.6063263
2276,1671017029.607493
2277,1671017029.608656
2278,1671017029.609835
2279,1671017029.6110148
2280,1671017029.6121764
2281,1671017029.6133482
2282,1671017029.614516
2283,1671017029.6156867
2284,1671017029.61684
2285,1671017029.6180458
2286,1671017029.6192064
2287,1671017029.620334
2288,1671017029.6215
2289,1671017029.622652
2290,1671017029.623839
2291,1671017029.6249986
2292,1671017029.6261802
2293,1671017029.6273637
2294,1671017029.6284814
2295,1671017029.6296377
2296,1671017029.6307948
2297,1671017029.631959
2298,1671017029.63314
2299,1671017029.634297
2300,1671017029.6354434
2301,1671017029.6365612
2302,1671017029.6377196
2303,1671017029.6388667
2304,1671017029.6400428
2305,1671017029.6412091
2306,1671017029.6423748
2307,1671017029.6434827
2308,1671017029.6446235
2309,1671017029.6457806
2310,1671017029.6469586
2311,1671017029.6481357
2312,1671017029.6492941
2313,1671017029.6504567
2314,1671017029.6516168
2315,1671017029.6527772
2316,1671017029.6538951
2317,1671017029.6550703
2318,1671017029.6561716
2319,1671017029.6573405
2320,1671017029.6584995
2321,1671017029.6596603
2322,1671017029.6608245
2323,1671017029.6619759
2324,1671017029.6631522
2325,1671017029.66427
2326,1671017029.6654239
2327,1671017029.6665854
2328,1671017029.6677475
2329,1671017029.6688995
2330,1671017029.6700597
2331,1671017029.6712296
2332,1671017029.6723542
2333,1671017029.6735127
2334,1671017029.674679
2335,1671017029.6758387
2336,1671017029.6769958
2337,1671017029.6781619
2338,1671017029.6793342
2339,1671017029.6804636
2340,1671017029.6816242
2341,1671017029.682785
2342,1671017029.68394
2343,1671017029.685091
2344,1671017029.6862502
2345,1671017029.6874325
2346,1671017029.6885607
2347,1671017029.689685
2348,1671017029.6908267
2349,1671017029.692006
2350,1671017029.693165
2351,1671017029.6943216
2352,1671017029.695504
2353,1671017029.6966865
2354,1671017029.6978476
2355,1671017029.6990054
2356,1671017029.7001536
2357,1671017029.701322
2358,1671017029.70248
2359,1671017029.7037606
2360,1671017029.7049303
2361,1671017029.7060866
2362,1671017029.7072456
2363,1671017029.7083697
2364,1671017029.7095287
2365,1671017029.7106388
2366,1671017029.7118247
2367,1671017029.7129943
2368,1671017029.7141564
2369,1671017029.7153213
2370,1671017029.7164485
2371,1671017029.71762
2372,1671017029.7187772
2373,1671017029.7199533
2374,1671017029.7211194
2375,1671017029.7222815
2376,1671017029.7234526
2377,1671017029.724617
2378,1671017029.7257626
2379,1671017029.7269225
2380,1671017029.728113
2381,1671017029.7292728
2382,1671017029.7304282
2383,1671017029.731565
2384,1671017029.7327163
2385,1671017029.733873
2386,1671017029.7350361
2387,1671017029.7361722
2388,1671017029.7373388
2389,1671017029.738509
2390,1671017029.7396684
2391,1671017029.7408063
2392,1671017029.7419682
2393,1671017029.74313
2394,1671017029.7442355
2395,1671017029.7453985
2396,1671017029.7465568
2397,1671017029.7477167
2398,1671017029.7488708
2399,1671017029.7500346
2400,1671017029.7511973
2401,1671017029.752317
2402,1671017029.7534764
2403,1671017029.75464
2404,1671017029.7558112
2405,1671017029.7569783
2406,1671017029.7581394
2407,1671017029.7593024
2408,1671017029.7604244
2409,1671017029.7615955
2410,1671017029.7627177
2411,1671017029.7638905
2412,1671017029.7650554
2413,1671017029.766224
2414,1671017029.767404
2415,1671017029.7685304
2416,1671017029.7696657
2417,1671017029.770852
2418,1671017029.7719977
2419,1671017029.773159
2420,1671017029.774332
2421,1671017029.77549
2422,1671017029.7766602
2423,1671017029.777827
2424,1671017029.7790086
2425,1671017029.7801642
2426,1671017029.7813296
2427,1671017029.7824516
2428,1671017029.783607
2429,1671017029.784773
2430,1671017029.7859404
2431,1671017029.7870789
2432,1671017029.7881892
2433,1671017029.789318
2434,1671017029.7904518
2435,1671017029.7915535
2436,1671017029.7926674
2437,1671017029.7937937
2438,1671017029.7948937
2439,1671017029.796006
2440,1671017029.7971756
2441,1671017029.7983413
2442,1671017029.7994587
2443,1671017029.8005812
2444,1671017029.8017128
2445,1671017029.8028474
2446,1671017029.8040314
2447,1671017029.8051734
2448,1671017029.8063383
2449,1671017029.8074994
2450,1671017029.8086653
2451,1671017029.8098323
2452,1671017029.8110044
2453,1671017029.8121333
2454,1671017029.81327
2455,1671017029.8144286
2456,1671017029.8155894
2457,1671017029.816753
2458,1671017029.8179197
2459,1671017029.819085
2460,1671017029.8201957
