STT,Create_at 
111297,2022-12-14 21:33:41.668628
111298,2022-12-14 21:33:41.668628
111299,2022-12-14 21:33:41.668628
111300,2022-12-14 21:33:41.668628
111301,2022-12-14 21:33:41.668628
111302,2022-12-14 21:33:41.668628
111303,2022-12-14 21:33:41.668628
111304,2022-12-14 21:33:41.668628
111305,2022-12-14 21:33:41.668628
111306,2022-12-14 21:33:41.668628
111307,2022-12-14 21:33:41.668628
111308,2022-12-14 21:33:41.668628
111309,2022-12-14 21:33:41.668628
111310,2022-12-14 21:33:41.668628
111311,2022-12-14 21:33:41.668628
111312,2022-12-14 21:33:41.668628
111313,2022-12-14 21:33:41.668628
111314,2022-12-14 21:33:41.668628
111315,2022-12-14 21:33:41.668628
111316,2022-12-14 21:33:41.668628
111317,2022-12-14 21:33:41.668628
111318,2022-12-14 21:33:41.668628
111319,2022-12-14 21:33:41.668628
111320,2022-12-14 21:33:41.668628
111321,2022-12-14 21:33:41.668628
111322,2022-12-14 21:33:41.668628
111323,2022-12-14 21:33:41.668628
111324,2022-12-14 21:33:41.668628
111325,2022-12-14 21:33:41.668628
111326,2022-12-14 21:33:41.668628
111327,2022-12-14 21:33:41.668628
111328,2022-12-14 21:33:41.668628
111329,2022-12-14 21:33:41.668628
111330,2022-12-14 21:33:41.668628
111331,2022-12-14 21:33:41.668628
111332,2022-12-14 21:33:41.668628
111333,2022-12-14 21:33:41.668628
111334,2022-12-14 21:33:41.668628
111335,2022-12-14 21:33:41.668628
111336,2022-12-14 21:33:41.668628
111337,2022-12-14 21:33:41.668628
111338,2022-12-14 21:33:41.668628
111339,2022-12-14 21:33:41.668628
111340,2022-12-14 21:33:41.668628
111341,2022-12-14 21:33:41.668628
111342,2022-12-14 21:33:41.668628
111343,2022-12-14 21:33:41.668628
111344,2022-12-14 21:33:41.668628
111345,2022-12-14 21:33:41.668628
111346,2022-12-14 21:33:41.668628
111347,2022-12-14 21:33:41.668628
111348,2022-12-14 21:33:41.668628
111349,2022-12-14 21:33:41.669627
111350,2022-12-14 21:33:41.669627
111351,2022-12-14 21:33:41.669627
111352,2022-12-14 21:33:41.669627
111353,2022-12-14 21:33:41.669627
111354,2022-12-14 21:33:41.669627
111355,2022-12-14 21:33:41.669627
111356,2022-12-14 21:33:41.669627
111357,2022-12-14 21:33:41.669627
111358,2022-12-14 21:33:41.669627
111359,2022-12-14 21:33:41.669627
111360,2022-12-14 21:33:41.669627
111361,2022-12-14 21:33:41.669627
111362,2022-12-14 21:33:41.669627
111363,2022-12-14 21:33:41.669627
111364,2022-12-14 21:33:41.669627
111365,2022-12-14 21:33:41.669627
111366,2022-12-14 21:33:41.669627
111367,2022-12-14 21:33:41.669627
111368,2022-12-14 21:33:41.669627
111369,2022-12-14 21:33:41.669627
111370,2022-12-14 21:33:41.669627
111371,2022-12-14 21:33:41.669627
111372,2022-12-14 21:33:41.669627
111373,2022-12-14 21:33:41.669627
111374,2022-12-14 21:33:41.669627
111375,2022-12-14 21:33:41.669627
111376,2022-12-14 21:33:41.669627
111377,2022-12-14 21:33:41.669627
111378,2022-12-14 21:33:41.669627
111379,2022-12-14 21:33:41.669627
111380,2022-12-14 21:33:41.669627
111381,2022-12-14 21:33:41.669627
111382,2022-12-14 21:33:41.669627
111383,2022-12-14 21:33:41.669627
111384,2022-12-14 21:33:41.669627
111385,2022-12-14 21:33:41.669627
111386,2022-12-14 21:33:41.669627
111387,2022-12-14 21:33:41.669627
111388,2022-12-14 21:33:41.669627
111389,2022-12-14 21:33:41.669627
111390,2022-12-14 21:33:41.669627
111391,2022-12-14 21:33:41.669627
111392,2022-12-14 21:33:41.669627
111393,2022-12-14 21:33:41.669627
111394,2022-12-14 21:33:41.669627
111395,2022-12-14 21:33:41.669627
111396,2022-12-14 21:33:41.669627
111397,2022-12-14 21:33:41.669627
111398,2022-12-14 21:33:41.669627
111399,2022-12-14 21:33:41.669627
111400,2022-12-14 21:33:41.672627
111401,2022-12-14 21:33:41.672627
111402,2022-12-14 21:33:41.672627
111403,2022-12-14 21:33:41.672627
111404,2022-12-14 21:33:41.672627
111405,2022-12-14 21:33:41.672627
111406,2022-12-14 21:33:41.672627
111407,2022-12-14 21:33:41.672627
111408,2022-12-14 21:33:41.672627
111409,2022-12-14 21:33:41.672627
111410,2022-12-14 21:33:41.672627
111411,2022-12-14 21:33:41.672627
111412,2022-12-14 21:33:41.672627
111413,2022-12-14 21:33:41.672627
111414,2022-12-14 21:33:41.672627
111415,2022-12-14 21:33:41.672627
111416,2022-12-14 21:33:41.672627
111417,2022-12-14 21:33:41.672627
111418,2022-12-14 21:33:41.672627
111419,2022-12-14 21:33:41.672627
111420,2022-12-14 21:33:41.672627
111421,2022-12-14 21:33:41.672627
111422,2022-12-14 21:33:41.672627
111423,2022-12-14 21:33:41.672627
111424,2022-12-14 21:33:41.672627
111425,2022-12-14 21:33:41.672627
111426,2022-12-14 21:33:41.672627
111427,2022-12-14 21:33:41.672627
111428,2022-12-14 21:33:41.672627
111429,2022-12-14 21:33:41.672627
111430,2022-12-14 21:33:41.672627
111431,2022-12-14 21:33:41.672627
111432,2022-12-14 21:33:41.672627
111433,2022-12-14 21:33:41.672627
111434,2022-12-14 21:33:41.672627
111435,2022-12-14 21:33:41.672627
111436,2022-12-14 21:33:41.672627
111437,2022-12-14 21:33:41.672627
111438,2022-12-14 21:33:41.672627
111439,2022-12-14 21:33:41.672627
111440,2022-12-14 21:33:41.672627
111441,2022-12-14 21:33:41.672627
111442,2022-12-14 21:33:41.672627
111443,2022-12-14 21:33:41.672627
111444,2022-12-14 21:33:41.672627
111445,2022-12-14 21:33:41.672627
111446,2022-12-14 21:33:41.672627
111447,2022-12-14 21:33:41.672627
111448,2022-12-14 21:33:41.672627
111449,2022-12-14 21:33:41.672627
111450,2022-12-14 21:33:41.672627
111451,2022-12-14 21:33:41.672627
111452,2022-12-14 21:33:41.672627
111453,2022-12-14 21:33:41.672627
111454,2022-12-14 21:33:41.672627
111455,2022-12-14 21:33:41.672627
111456,2022-12-14 21:33:41.672627
111457,2022-12-14 21:33:41.672627
111458,2022-12-14 21:33:41.672627
111459,2022-12-14 21:33:41.672627
111460,2022-12-14 21:33:41.672627
111461,2022-12-14 21:33:41.672627
111462,2022-12-14 21:33:41.672627
111463,2022-12-14 21:33:41.672627
111464,2022-12-14 21:33:41.672627
111465,2022-12-14 21:33:41.673625
111466,2022-12-14 21:33:41.673625
111467,2022-12-14 21:33:41.673625
111468,2022-12-14 21:33:41.673625
111469,2022-12-14 21:33:41.673625
111470,2022-12-14 21:33:41.673625
111471,2022-12-14 21:33:41.673625
111472,2022-12-14 21:33:41.673625
111473,2022-12-14 21:33:41.673625
111474,2022-12-14 21:33:41.673625
111475,2022-12-14 21:33:41.673625
111476,2022-12-14 21:33:41.673625
111477,2022-12-14 21:33:41.673625
111478,2022-12-14 21:33:41.673625
111479,2022-12-14 21:33:41.673625
111480,2022-12-14 21:33:41.673625
111481,2022-12-14 21:33:41.673625
111482,2022-12-14 21:33:41.673625
111483,2022-12-14 21:33:41.673625
111484,2022-12-14 21:33:41.673625
111485,2022-12-14 21:33:41.673625
111486,2022-12-14 21:33:41.673625
111487,2022-12-14 21:33:41.673625
111488,2022-12-14 21:33:41.673625
111489,2022-12-14 21:33:41.673625
111490,2022-12-14 21:33:41.673625
111491,2022-12-14 21:33:41.673625
111492,2022-12-14 21:33:41.673625
111493,2022-12-14 21:33:41.673625
111494,2022-12-14 21:33:41.673625
111495,2022-12-14 21:33:41.673625
111496,2022-12-14 21:33:41.673625
111497,2022-12-14 21:33:41.673625
111498,2022-12-14 21:33:41.673625
111499,2022-12-14 21:33:41.673625
111500,2022-12-14 21:33:41.673625
111501,2022-12-14 21:33:41.673625
111502,2022-12-14 21:33:41.673625
111503,2022-12-14 21:33:41.673625
111504,2022-12-14 21:33:41.673625
111505,2022-12-14 21:33:41.673625
111506,2022-12-14 21:33:41.673625
111507,2022-12-14 21:33:41.673625
111508,2022-12-14 21:33:41.673625
111509,2022-12-14 21:33:41.673625
111510,2022-12-14 21:33:41.673625
111511,2022-12-14 21:33:41.673625
111512,2022-12-14 21:33:41.673625
111513,2022-12-14 21:33:41.673625
111514,2022-12-14 21:33:41.673625
111515,2022-12-14 21:33:41.673625
111516,2022-12-14 21:33:41.673625
111517,2022-12-14 21:33:41.673625
111518,2022-12-14 21:33:41.673625
111519,2022-12-14 21:33:41.673625
111520,2022-12-14 21:33:41.673625
111521,2022-12-14 21:33:41.673625
111522,2022-12-14 21:33:41.673625
111523,2022-12-14 21:33:41.673625
111524,2022-12-14 21:33:41.673625
111525,2022-12-14 21:33:41.673625
111526,2022-12-14 21:33:41.673625
111527,2022-12-14 21:33:41.673625
111528,2022-12-14 21:33:41.673625
111529,2022-12-14 21:33:41.673625
111530,2022-12-14 21:33:41.673625
111531,2022-12-14 21:33:41.673625
111532,2022-12-14 21:33:41.673625
111533,2022-12-14 21:33:41.673625
111534,2022-12-14 21:33:41.673625
111535,2022-12-14 21:33:41.673625
111536,2022-12-14 21:33:41.673625
111537,2022-12-14 21:33:41.673625
111538,2022-12-14 21:33:41.673625
111539,2022-12-14 21:33:41.673625
111540,2022-12-14 21:33:41.673625
111541,2022-12-14 21:33:41.673625
111542,2022-12-14 21:33:41.673625
111543,2022-12-14 21:33:41.673625
111544,2022-12-14 21:33:41.673625
111545,2022-12-14 21:33:41.673625
111546,2022-12-14 21:33:41.673625
111547,2022-12-14 21:33:41.673625
111548,2022-12-14 21:33:41.673625
111549,2022-12-14 21:33:41.673625
111550,2022-12-14 21:33:41.673625
111551,2022-12-14 21:33:41.673625
111552,2022-12-14 21:33:41.673625
111553,2022-12-14 21:33:41.673625
111554,2022-12-14 21:33:41.673625
111555,2022-12-14 21:33:41.673625
111556,2022-12-14 21:33:41.673625
111557,2022-12-14 21:33:41.673625
111558,2022-12-14 21:33:41.673625
111559,2022-12-14 21:33:41.673625
111560,2022-12-14 21:33:41.673625
111561,2022-12-14 21:33:41.673625
111562,2022-12-14 21:33:41.673625
111563,2022-12-14 21:33:41.673625
111564,2022-12-14 21:33:41.673625
111565,2022-12-14 21:33:41.673625
111566,2022-12-14 21:33:41.673625
111567,2022-12-14 21:33:41.673625
111568,2022-12-14 21:33:41.673625
111569,2022-12-14 21:33:41.673625
111570,2022-12-14 21:33:41.673625
111571,2022-12-14 21:33:41.673625
111572,2022-12-14 21:33:41.673625
111573,2022-12-14 21:33:41.673625
111574,2022-12-14 21:33:41.673625
111575,2022-12-14 21:33:41.673625
111576,2022-12-14 21:33:41.673625
111577,2022-12-14 21:33:41.673625
111578,2022-12-14 21:33:41.673625
111579,2022-12-14 21:33:41.673625
111580,2022-12-14 21:33:41.673625
111581,2022-12-14 21:33:41.673625
111582,2022-12-14 21:33:41.673625
111583,2022-12-14 21:33:41.673625
111584,2022-12-14 21:33:41.673625
111585,2022-12-14 21:33:41.673625
111586,2022-12-14 21:33:41.673625
111587,2022-12-14 21:33:41.673625
111588,2022-12-14 21:33:41.673625
111589,2022-12-14 21:33:41.673625
111590,2022-12-14 21:33:41.673625
111591,2022-12-14 21:33:41.673625
111592,2022-12-14 21:33:41.673625
111593,2022-12-14 21:33:41.673625
111594,2022-12-14 21:33:41.673625
111595,2022-12-14 21:33:41.673625
111596,2022-12-14 21:33:41.673625
111597,2022-12-14 21:33:41.673625
111598,2022-12-14 21:33:41.673625
111599,2022-12-14 21:33:41.673625
111600,2022-12-14 21:33:41.673625
111601,2022-12-14 21:33:41.673625
111602,2022-12-14 21:33:41.673625
111603,2022-12-14 21:33:41.673625
111604,2022-12-14 21:33:41.673625
111605,2022-12-14 21:33:41.673625
111606,2022-12-14 21:33:41.673625
111607,2022-12-14 21:33:41.673625
111608,2022-12-14 21:33:41.673625
111609,2022-12-14 21:33:41.673625
111610,2022-12-14 21:33:41.673625
111611,2022-12-14 21:33:41.673625
111612,2022-12-14 21:33:41.673625
111613,2022-12-14 21:33:41.673625
111614,2022-12-14 21:33:41.673625
111615,2022-12-14 21:33:41.673625
111616,2022-12-14 21:33:41.673625
111617,2022-12-14 21:33:41.673625
111618,2022-12-14 21:33:41.673625
111619,2022-12-14 21:33:41.673625
111620,2022-12-14 21:33:41.673625
111621,2022-12-14 21:33:41.673625
111622,2022-12-14 21:33:41.673625
111623,2022-12-14 21:33:41.673625
111624,2022-12-14 21:33:41.673625
111625,2022-12-14 21:33:41.673625
111626,2022-12-14 21:33:41.673625
111627,2022-12-14 21:33:41.673625
111628,2022-12-14 21:33:41.677624
111629,2022-12-14 21:33:41.677624
111630,2022-12-14 21:33:41.677624
111631,2022-12-14 21:33:41.677624
111632,2022-12-14 21:33:41.677624
111633,2022-12-14 21:33:41.677624
111634,2022-12-14 21:33:41.677624
111635,2022-12-14 21:33:41.677624
111636,2022-12-14 21:33:41.677624
111637,2022-12-14 21:33:41.678622
111638,2022-12-14 21:33:41.678622
111639,2022-12-14 21:33:41.678622
111640,2022-12-14 21:33:41.678622
111641,2022-12-14 21:33:41.678622
111642,2022-12-14 21:33:41.678622
111643,2022-12-14 21:33:41.678622
111644,2022-12-14 21:33:41.678622
111645,2022-12-14 21:33:41.678622
111646,2022-12-14 21:33:41.678622
111647,2022-12-14 21:33:41.678622
111648,2022-12-14 21:33:41.678622
111649,2022-12-14 21:33:41.678622
111650,2022-12-14 21:33:41.678622
111651,2022-12-14 21:33:41.678622
111652,2022-12-14 21:33:41.678622
111653,2022-12-14 21:33:41.678622
111654,2022-12-14 21:33:41.678622
111655,2022-12-14 21:33:41.678622
111656,2022-12-14 21:33:41.678622
111657,2022-12-14 21:33:41.678622
111658,2022-12-14 21:33:41.678622
111659,2022-12-14 21:33:41.678622
111660,2022-12-14 21:33:41.678622
111661,2022-12-14 21:33:41.678622
111662,2022-12-14 21:33:41.678622
111663,2022-12-14 21:33:41.678622
111664,2022-12-14 21:33:41.678622
111665,2022-12-14 21:33:41.678622
111666,2022-12-14 21:33:41.678622
111667,2022-12-14 21:33:41.678622
111668,2022-12-14 21:33:41.678622
111669,2022-12-14 21:33:41.678622
111670,2022-12-14 21:33:41.678622
111671,2022-12-14 21:33:41.678622
111672,2022-12-14 21:33:41.678622
111673,2022-12-14 21:33:41.678622
111674,2022-12-14 21:33:41.678622
111675,2022-12-14 21:33:41.678622
111676,2022-12-14 21:33:41.678622
111677,2022-12-14 21:33:41.678622
111678,2022-12-14 21:33:41.678622
111679,2022-12-14 21:33:41.678622
111680,2022-12-14 21:33:41.678622
111681,2022-12-14 21:33:41.678622
111682,2022-12-14 21:33:41.678622
111683,2022-12-14 21:33:41.678622
111684,2022-12-14 21:33:41.678622
111685,2022-12-14 21:33:41.678622
111686,2022-12-14 21:33:41.678622
111687,2022-12-14 21:33:41.678622
111688,2022-12-14 21:33:41.678622
111689,2022-12-14 21:33:41.678622
111690,2022-12-14 21:33:41.678622
111691,2022-12-14 21:33:41.678622
111692,2022-12-14 21:33:41.678622
111693,2022-12-14 21:33:41.678622
111694,2022-12-14 21:33:41.678622
111695,2022-12-14 21:33:41.678622
111696,2022-12-14 21:33:41.678622
111697,2022-12-14 21:33:41.678622
111698,2022-12-14 21:33:41.678622
111699,2022-12-14 21:33:41.678622
111700,2022-12-14 21:33:41.678622
111701,2022-12-14 21:33:41.678622
111702,2022-12-14 21:33:41.678622
111703,2022-12-14 21:33:41.678622
111704,2022-12-14 21:33:41.678622
111705,2022-12-14 21:33:41.678622
111706,2022-12-14 21:33:41.678622
111707,2022-12-14 21:33:41.678622
111708,2022-12-14 21:33:41.678622
111709,2022-12-14 21:33:41.678622
111710,2022-12-14 21:33:41.678622
111711,2022-12-14 21:33:41.678622
111712,2022-12-14 21:33:41.678622
111713,2022-12-14 21:33:41.678622
111714,2022-12-14 21:33:41.678622
111715,2022-12-14 21:33:41.678622
111716,2022-12-14 21:33:41.678622
111717,2022-12-14 21:33:41.678622
111718,2022-12-14 21:33:41.678622
111719,2022-12-14 21:33:41.678622
111720,2022-12-14 21:33:41.678622
111721,2022-12-14 21:33:41.678622
111722,2022-12-14 21:33:41.678622
111723,2022-12-14 21:33:41.678622
111724,2022-12-14 21:33:41.678622
111725,2022-12-14 21:33:41.678622
111726,2022-12-14 21:33:41.678622
111727,2022-12-14 21:33:41.678622
111728,2022-12-14 21:33:41.678622
111729,2022-12-14 21:33:41.678622
111730,2022-12-14 21:33:41.678622
111731,2022-12-14 21:33:41.678622
111732,2022-12-14 21:33:41.678622
111733,2022-12-14 21:33:41.678622
111734,2022-12-14 21:33:41.678622
111735,2022-12-14 21:33:41.678622
111736,2022-12-14 21:33:41.678622
111737,2022-12-14 21:33:41.678622
111738,2022-12-14 21:33:41.678622
111739,2022-12-14 21:33:41.678622
111740,2022-12-14 21:33:41.678622
111741,2022-12-14 21:33:41.678622
111742,2022-12-14 21:33:41.678622
111743,2022-12-14 21:33:41.678622
111744,2022-12-14 21:33:41.678622
111745,2022-12-14 21:33:41.678622
111746,2022-12-14 21:33:41.678622
111747,2022-12-14 21:33:41.678622
111748,2022-12-14 21:33:41.678622
111749,2022-12-14 21:33:41.678622
111750,2022-12-14 21:33:41.678622
111751,2022-12-14 21:33:41.678622
111752,2022-12-14 21:33:41.678622
111753,2022-12-14 21:33:41.678622
111754,2022-12-14 21:33:41.678622
111755,2022-12-14 21:33:41.678622
111756,2022-12-14 21:33:41.678622
111757,2022-12-14 21:33:41.678622
111758,2022-12-14 21:33:41.678622
111759,2022-12-14 21:33:41.678622
111760,2022-12-14 21:33:41.678622
111761,2022-12-14 21:33:41.678622
111762,2022-12-14 21:33:41.678622
111763,2022-12-14 21:33:41.678622
111764,2022-12-14 21:33:41.678622
111765,2022-12-14 21:33:41.678622
111766,2022-12-14 21:33:41.678622
111767,2022-12-14 21:33:41.678622
111768,2022-12-14 21:33:41.678622
111769,2022-12-14 21:33:41.678622
111770,2022-12-14 21:33:41.678622
111771,2022-12-14 21:33:41.678622
111772,2022-12-14 21:33:41.678622
111773,2022-12-14 21:33:41.678622
111774,2022-12-14 21:33:41.678622
111775,2022-12-14 21:33:41.678622
111776,2022-12-14 21:33:41.678622
111777,2022-12-14 21:33:41.678622
111778,2022-12-14 21:33:41.678622
111779,2022-12-14 21:33:41.679622
111780,2022-12-14 21:33:41.679622
111781,2022-12-14 21:33:41.679622
111782,2022-12-14 21:33:41.679622
111783,2022-12-14 21:33:41.679622
111784,2022-12-14 21:33:41.679622
111785,2022-12-14 21:33:41.679622
111786,2022-12-14 21:33:41.679622
111787,2022-12-14 21:33:41.679622
111788,2022-12-14 21:33:41.679622
111789,2022-12-14 21:33:41.679622
111790,2022-12-14 21:33:41.679622
111791,2022-12-14 21:33:41.679622
111792,2022-12-14 21:33:41.679622
111793,2022-12-14 21:33:41.679622
111794,2022-12-14 21:33:41.679622
111795,2022-12-14 21:33:41.679622
111796,2022-12-14 21:33:41.679622
111797,2022-12-14 21:33:41.679622
111798,2022-12-14 21:33:41.679622
111799,2022-12-14 21:33:41.679622
111800,2022-12-14 21:33:41.679622
111801,2022-12-14 21:33:41.679622
111802,2022-12-14 21:33:41.679622
111803,2022-12-14 21:33:41.679622
111804,2022-12-14 21:33:41.679622
111805,2022-12-14 21:33:41.679622
111806,2022-12-14 21:33:41.679622
111807,2022-12-14 21:33:41.679622
111808,2022-12-14 21:33:41.679622
111809,2022-12-14 21:33:41.679622
111810,2022-12-14 21:33:41.679622
111811,2022-12-14 21:33:41.679622
111812,2022-12-14 21:33:41.679622
111813,2022-12-14 21:33:41.679622
111814,2022-12-14 21:33:41.679622
111815,2022-12-14 21:33:41.679622
111816,2022-12-14 21:33:41.679622
111817,2022-12-14 21:33:41.679622
111818,2022-12-14 21:33:41.679622
111819,2022-12-14 21:33:41.679622
111820,2022-12-14 21:33:41.679622
111821,2022-12-14 21:33:41.679622
111822,2022-12-14 21:33:41.679622
111823,2022-12-14 21:33:41.679622
111824,2022-12-14 21:33:41.679622
111825,2022-12-14 21:33:41.679622
111826,2022-12-14 21:33:41.679622
111827,2022-12-14 21:33:41.679622
111828,2022-12-14 21:33:41.679622
111829,2022-12-14 21:33:41.679622
111830,2022-12-14 21:33:41.679622
111831,2022-12-14 21:33:41.679622
111832,2022-12-14 21:33:41.679622
111833,2022-12-14 21:33:41.679622
111834,2022-12-14 21:33:41.679622
111835,2022-12-14 21:33:41.679622
111836,2022-12-14 21:33:41.679622
111837,2022-12-14 21:33:41.679622
111838,2022-12-14 21:33:41.679622
111839,2022-12-14 21:33:41.679622
111840,2022-12-14 21:33:41.679622
111841,2022-12-14 21:33:41.679622
111842,2022-12-14 21:33:41.679622
111843,2022-12-14 21:33:41.679622
111844,2022-12-14 21:33:41.679622
111845,2022-12-14 21:33:41.679622
111846,2022-12-14 21:33:41.679622
111847,2022-12-14 21:33:41.679622
111848,2022-12-14 21:33:41.679622
111849,2022-12-14 21:33:41.679622
111850,2022-12-14 21:33:41.679622
111851,2022-12-14 21:33:41.679622
111852,2022-12-14 21:33:41.679622
111853,2022-12-14 21:33:41.679622
111854,2022-12-14 21:33:41.679622
111855,2022-12-14 21:33:41.679622
111856,2022-12-14 21:33:41.682620
111857,2022-12-14 21:33:41.682620
111858,2022-12-14 21:33:41.682620
111859,2022-12-14 21:33:41.682620
111860,2022-12-14 21:33:41.682620
111861,2022-12-14 21:33:41.682620
111862,2022-12-14 21:33:41.682620
111863,2022-12-14 21:33:41.682620
111864,2022-12-14 21:33:41.682620
111865,2022-12-14 21:33:41.682620
111866,2022-12-14 21:33:41.682620
111867,2022-12-14 21:33:41.682620
111868,2022-12-14 21:33:41.682620
111869,2022-12-14 21:33:41.682620
111870,2022-12-14 21:33:41.682620
111871,2022-12-14 21:33:41.682620
111872,2022-12-14 21:33:41.682620
111873,2022-12-14 21:33:41.682620
111874,2022-12-14 21:33:41.682620
111875,2022-12-14 21:33:41.682620
111876,2022-12-14 21:33:41.682620
111877,2022-12-14 21:33:41.682620
111878,2022-12-14 21:33:41.682620
111879,2022-12-14 21:33:41.682620
111880,2022-12-14 21:33:41.682620
111881,2022-12-14 21:33:41.682620
111882,2022-12-14 21:33:41.682620
111883,2022-12-14 21:33:41.682620
111884,2022-12-14 21:33:41.682620
111885,2022-12-14 21:33:41.682620
111886,2022-12-14 21:33:41.682620
111887,2022-12-14 21:33:41.682620
111888,2022-12-14 21:33:41.682620
111889,2022-12-14 21:33:41.682620
111890,2022-12-14 21:33:41.682620
111891,2022-12-14 21:33:41.682620
111892,2022-12-14 21:33:41.682620
111893,2022-12-14 21:33:41.682620
111894,2022-12-14 21:33:41.682620
111895,2022-12-14 21:33:41.682620
111896,2022-12-14 21:33:41.682620
111897,2022-12-14 21:33:41.682620
111898,2022-12-14 21:33:41.682620
111899,2022-12-14 21:33:41.682620
111900,2022-12-14 21:33:41.682620
111901,2022-12-14 21:33:41.682620
111902,2022-12-14 21:33:41.682620
111903,2022-12-14 21:33:41.682620
111904,2022-12-14 21:33:41.682620
111905,2022-12-14 21:33:41.682620
111906,2022-12-14 21:33:41.682620
111907,2022-12-14 21:33:41.682620
111908,2022-12-14 21:33:41.682620
111909,2022-12-14 21:33:41.682620
111910,2022-12-14 21:33:41.682620
111911,2022-12-14 21:33:41.682620
111912,2022-12-14 21:33:41.682620
111913,2022-12-14 21:33:41.682620
111914,2022-12-14 21:33:41.682620
111915,2022-12-14 21:33:41.682620
111916,2022-12-14 21:33:41.682620
111917,2022-12-14 21:33:41.682620
111918,2022-12-14 21:33:41.682620
111919,2022-12-14 21:33:41.682620
111920,2022-12-14 21:33:41.682620
111921,2022-12-14 21:33:41.682620
111922,2022-12-14 21:33:41.682620
111923,2022-12-14 21:33:41.682620
111924,2022-12-14 21:33:41.682620
111925,2022-12-14 21:33:41.682620
111926,2022-12-14 21:33:41.682620
111927,2022-12-14 21:33:41.682620
111928,2022-12-14 21:33:41.682620
111929,2022-12-14 21:33:41.682620
111930,2022-12-14 21:33:41.682620
111931,2022-12-14 21:33:41.682620
111932,2022-12-14 21:33:41.682620
111933,2022-12-14 21:33:41.682620
111934,2022-12-14 21:33:41.682620
111935,2022-12-14 21:33:41.682620
111936,2022-12-14 21:33:41.682620
111937,2022-12-14 21:33:41.682620
111938,2022-12-14 21:33:41.682620
111939,2022-12-14 21:33:41.682620
111940,2022-12-14 21:33:41.682620
111941,2022-12-14 21:33:41.682620
111942,2022-12-14 21:33:41.682620
111943,2022-12-14 21:33:41.682620
111944,2022-12-14 21:33:41.682620
111945,2022-12-14 21:33:41.682620
111946,2022-12-14 21:33:41.682620
111947,2022-12-14 21:33:41.682620
111948,2022-12-14 21:33:41.682620
111949,2022-12-14 21:33:41.682620
111950,2022-12-14 21:33:41.682620
111951,2022-12-14 21:33:41.682620
111952,2022-12-14 21:33:41.682620
111953,2022-12-14 21:33:41.682620
111954,2022-12-14 21:33:41.682620
111955,2022-12-14 21:33:41.682620
111956,2022-12-14 21:33:41.682620
111957,2022-12-14 21:33:41.683619
111958,2022-12-14 21:33:41.683619
111959,2022-12-14 21:33:41.683619
111960,2022-12-14 21:33:41.683619
111961,2022-12-14 21:33:41.683619
111962,2022-12-14 21:33:41.683619
111963,2022-12-14 21:33:41.683619
111964,2022-12-14 21:33:41.683619
111965,2022-12-14 21:33:41.683619
111966,2022-12-14 21:33:41.683619
111967,2022-12-14 21:33:41.683619
111968,2022-12-14 21:33:41.683619
111969,2022-12-14 21:33:41.683619
111970,2022-12-14 21:33:41.683619
111971,2022-12-14 21:33:41.683619
111972,2022-12-14 21:33:41.683619
111973,2022-12-14 21:33:41.683619
111974,2022-12-14 21:33:41.683619
111975,2022-12-14 21:33:41.683619
111976,2022-12-14 21:33:41.683619
111977,2022-12-14 21:33:41.683619
111978,2022-12-14 21:33:41.683619
111979,2022-12-14 21:33:41.683619
111980,2022-12-14 21:33:41.683619
111981,2022-12-14 21:33:41.683619
111982,2022-12-14 21:33:41.683619
111983,2022-12-14 21:33:41.683619
111984,2022-12-14 21:33:41.683619
111985,2022-12-14 21:33:41.683619
111986,2022-12-14 21:33:41.683619
111987,2022-12-14 21:33:41.683619
111988,2022-12-14 21:33:41.683619
111989,2022-12-14 21:33:41.683619
111990,2022-12-14 21:33:41.683619
111991,2022-12-14 21:33:41.683619
111992,2022-12-14 21:33:41.683619
111993,2022-12-14 21:33:41.683619
111994,2022-12-14 21:33:41.683619
111995,2022-12-14 21:33:41.683619
111996,2022-12-14 21:33:41.683619
111997,2022-12-14 21:33:41.683619
111998,2022-12-14 21:33:41.683619
111999,2022-12-14 21:33:41.683619
112000,2022-12-14 21:33:41.683619
112001,2022-12-14 21:33:41.683619
112002,2022-12-14 21:33:41.683619
112003,2022-12-14 21:33:41.683619
112004,2022-12-14 21:33:41.683619
112005,2022-12-14 21:33:41.683619
112006,2022-12-14 21:33:41.683619
112007,2022-12-14 21:33:41.683619
112008,2022-12-14 21:33:41.683619
112009,2022-12-14 21:33:41.683619
112010,2022-12-14 21:33:41.683619
112011,2022-12-14 21:33:41.683619
112012,2022-12-14 21:33:41.683619
112013,2022-12-14 21:33:41.683619
112014,2022-12-14 21:33:41.683619
112015,2022-12-14 21:33:41.683619
112016,2022-12-14 21:33:41.683619
112017,2022-12-14 21:33:41.683619
112018,2022-12-14 21:33:41.683619
112019,2022-12-14 21:33:41.683619
112020,2022-12-14 21:33:41.683619
112021,2022-12-14 21:33:41.683619
112022,2022-12-14 21:33:41.683619
112023,2022-12-14 21:33:41.683619
112024,2022-12-14 21:33:41.683619
112025,2022-12-14 21:33:41.683619
112026,2022-12-14 21:33:41.683619
112027,2022-12-14 21:33:41.683619
112028,2022-12-14 21:33:41.683619
112029,2022-12-14 21:33:41.683619
112030,2022-12-14 21:33:41.683619
112031,2022-12-14 21:33:41.683619
112032,2022-12-14 21:33:41.683619
