STT,Create_at 
57170,2022-12-14 21:33:41.516966
57171,2022-12-14 21:33:41.516966
57172,2022-12-14 21:33:41.516966
57173,2022-12-14 21:33:41.516966
57174,2022-12-14 21:33:41.516966
57175,2022-12-14 21:33:41.516966
57176,2022-12-14 21:33:41.516966
57177,2022-12-14 21:33:41.516966
57178,2022-12-14 21:33:41.516966
57179,2022-12-14 21:33:41.516966
57180,2022-12-14 21:33:41.516966
57181,2022-12-14 21:33:41.516966
57182,2022-12-14 21:33:41.516966
57183,2022-12-14 21:33:41.516966
57184,2022-12-14 21:33:41.516966
57185,2022-12-14 21:33:41.516966
57186,2022-12-14 21:33:41.516966
57187,2022-12-14 21:33:41.516966
57188,2022-12-14 21:33:41.516966
57189,2022-12-14 21:33:41.516966
57190,2022-12-14 21:33:41.516966
57191,2022-12-14 21:33:41.516966
57192,2022-12-14 21:33:41.516966
57193,2022-12-14 21:33:41.516966
57194,2022-12-14 21:33:41.516966
57195,2022-12-14 21:33:41.516966
57196,2022-12-14 21:33:41.516966
57197,2022-12-14 21:33:41.517966
57198,2022-12-14 21:33:41.517966
57199,2022-12-14 21:33:41.517966
57200,2022-12-14 21:33:41.517966
57201,2022-12-14 21:33:41.517966
57202,2022-12-14 21:33:41.517966
57203,2022-12-14 21:33:41.517966
57204,2022-12-14 21:33:41.517966
57205,2022-12-14 21:33:41.517966
57206,2022-12-14 21:33:41.517966
57207,2022-12-14 21:33:41.517966
57208,2022-12-14 21:33:41.517966
57209,2022-12-14 21:33:41.517966
57210,2022-12-14 21:33:41.517966
57211,2022-12-14 21:33:41.517966
57212,2022-12-14 21:33:41.517966
57213,2022-12-14 21:33:41.517966
57214,2022-12-14 21:33:41.517966
57215,2022-12-14 21:33:41.517966
57216,2022-12-14 21:33:41.517966
57217,2022-12-14 21:33:41.517966
57218,2022-12-14 21:33:41.517966
57219,2022-12-14 21:33:41.517966
57220,2022-12-14 21:33:41.517966
57221,2022-12-14 21:33:41.517966
57222,2022-12-14 21:33:41.517966
57223,2022-12-14 21:33:41.517966
57224,2022-12-14 21:33:41.517966
57225,2022-12-14 21:33:41.517966
57226,2022-12-14 21:33:41.517966
57227,2022-12-14 21:33:41.517966
57228,2022-12-14 21:33:41.517966
57229,2022-12-14 21:33:41.517966
57230,2022-12-14 21:33:41.517966
57231,2022-12-14 21:33:41.517966
57232,2022-12-14 21:33:41.517966
57233,2022-12-14 21:33:41.517966
57234,2022-12-14 21:33:41.517966
57235,2022-12-14 21:33:41.517966
57236,2022-12-14 21:33:41.517966
57237,2022-12-14 21:33:41.517966
57238,2022-12-14 21:33:41.517966
57239,2022-12-14 21:33:41.517966
57240,2022-12-14 21:33:41.517966
57241,2022-12-14 21:33:41.517966
57242,2022-12-14 21:33:41.517966
57243,2022-12-14 21:33:41.517966
57244,2022-12-14 21:33:41.517966
57245,2022-12-14 21:33:41.517966
57246,2022-12-14 21:33:41.517966
57247,2022-12-14 21:33:41.517966
57248,2022-12-14 21:33:41.517966
57249,2022-12-14 21:33:41.517966
57250,2022-12-14 21:33:41.517966
57251,2022-12-14 21:33:41.517966
57252,2022-12-14 21:33:41.517966
57253,2022-12-14 21:33:41.517966
57254,2022-12-14 21:33:41.517966
57255,2022-12-14 21:33:41.517966
57256,2022-12-14 21:33:41.517966
57257,2022-12-14 21:33:41.517966
57258,2022-12-14 21:33:41.517966
57259,2022-12-14 21:33:41.517966
57260,2022-12-14 21:33:41.517966
57261,2022-12-14 21:33:41.517966
57262,2022-12-14 21:33:41.517966
57263,2022-12-14 21:33:41.517966
57264,2022-12-14 21:33:41.517966
57265,2022-12-14 21:33:41.517966
57266,2022-12-14 21:33:41.517966
57267,2022-12-14 21:33:41.517966
57268,2022-12-14 21:33:41.517966
57269,2022-12-14 21:33:41.517966
57270,2022-12-14 21:33:41.517966
57271,2022-12-14 21:33:41.517966
57272,2022-12-14 21:33:41.517966
57273,2022-12-14 21:33:41.517966
57274,2022-12-14 21:33:41.517966
57275,2022-12-14 21:33:41.517966
57276,2022-12-14 21:33:41.517966
57277,2022-12-14 21:33:41.517966
57278,2022-12-14 21:33:41.517966
57279,2022-12-14 21:33:41.517966
57280,2022-12-14 21:33:41.517966
57281,2022-12-14 21:33:41.517966
57282,2022-12-14 21:33:41.517966
57283,2022-12-14 21:33:41.517966
57284,2022-12-14 21:33:41.520963
57285,2022-12-14 21:33:41.520963
57286,2022-12-14 21:33:41.520963
57287,2022-12-14 21:33:41.520963
57288,2022-12-14 21:33:41.520963
57289,2022-12-14 21:33:41.520963
57290,2022-12-14 21:33:41.520963
57291,2022-12-14 21:33:41.520963
57292,2022-12-14 21:33:41.520963
57293,2022-12-14 21:33:41.520963
57294,2022-12-14 21:33:41.520963
57295,2022-12-14 21:33:41.520963
57296,2022-12-14 21:33:41.520963
57297,2022-12-14 21:33:41.520963
57298,2022-12-14 21:33:41.520963
57299,2022-12-14 21:33:41.520963
57300,2022-12-14 21:33:41.520963
57301,2022-12-14 21:33:41.520963
57302,2022-12-14 21:33:41.520963
57303,2022-12-14 21:33:41.520963
57304,2022-12-14 21:33:41.520963
57305,2022-12-14 21:33:41.520963
57306,2022-12-14 21:33:41.520963
57307,2022-12-14 21:33:41.520963
57308,2022-12-14 21:33:41.520963
57309,2022-12-14 21:33:41.520963
57310,2022-12-14 21:33:41.520963
57311,2022-12-14 21:33:41.520963
57312,2022-12-14 21:33:41.520963
57313,2022-12-14 21:33:41.520963
57314,2022-12-14 21:33:41.520963
57315,2022-12-14 21:33:41.520963
57316,2022-12-14 21:33:41.520963
57317,2022-12-14 21:33:41.520963
57318,2022-12-14 21:33:41.520963
57319,2022-12-14 21:33:41.520963
57320,2022-12-14 21:33:41.520963
57321,2022-12-14 21:33:41.520963
57322,2022-12-14 21:33:41.520963
57323,2022-12-14 21:33:41.520963
57324,2022-12-14 21:33:41.520963
57325,2022-12-14 21:33:41.520963
57326,2022-12-14 21:33:41.520963
57327,2022-12-14 21:33:41.520963
57328,2022-12-14 21:33:41.520963
57329,2022-12-14 21:33:41.520963
57330,2022-12-14 21:33:41.520963
57331,2022-12-14 21:33:41.520963
57332,2022-12-14 21:33:41.520963
57333,2022-12-14 21:33:41.520963
57334,2022-12-14 21:33:41.520963
57335,2022-12-14 21:33:41.520963
57336,2022-12-14 21:33:41.520963
57337,2022-12-14 21:33:41.520963
57338,2022-12-14 21:33:41.520963
57339,2022-12-14 21:33:41.520963
57340,2022-12-14 21:33:41.520963
57341,2022-12-14 21:33:41.520963
57342,2022-12-14 21:33:41.520963
57343,2022-12-14 21:33:41.520963
57344,2022-12-14 21:33:41.520963
57345,2022-12-14 21:33:41.520963
57346,2022-12-14 21:33:41.520963
57347,2022-12-14 21:33:41.520963
57348,2022-12-14 21:33:41.520963
57349,2022-12-14 21:33:41.520963
57350,2022-12-14 21:33:41.520963
57351,2022-12-14 21:33:41.520963
57352,2022-12-14 21:33:41.520963
57353,2022-12-14 21:33:41.520963
57354,2022-12-14 21:33:41.520963
57355,2022-12-14 21:33:41.520963
57356,2022-12-14 21:33:41.520963
57357,2022-12-14 21:33:41.520963
57358,2022-12-14 21:33:41.520963
57359,2022-12-14 21:33:41.520963
57360,2022-12-14 21:33:41.520963
57361,2022-12-14 21:33:41.520963
57362,2022-12-14 21:33:41.520963
57363,2022-12-14 21:33:41.520963
57364,2022-12-14 21:33:41.520963
57365,2022-12-14 21:33:41.520963
57366,2022-12-14 21:33:41.520963
57367,2022-12-14 21:33:41.520963
57368,2022-12-14 21:33:41.520963
57369,2022-12-14 21:33:41.520963
57370,2022-12-14 21:33:41.520963
57371,2022-12-14 21:33:41.520963
57372,2022-12-14 21:33:41.520963
57373,2022-12-14 21:33:41.520963
57374,2022-12-14 21:33:41.520963
57375,2022-12-14 21:33:41.520963
57376,2022-12-14 21:33:41.520963
57377,2022-12-14 21:33:41.520963
57378,2022-12-14 21:33:41.520963
57379,2022-12-14 21:33:41.520963
57380,2022-12-14 21:33:41.520963
57381,2022-12-14 21:33:41.520963
57382,2022-12-14 21:33:41.520963
57383,2022-12-14 21:33:41.520963
57384,2022-12-14 21:33:41.520963
57385,2022-12-14 21:33:41.520963
57386,2022-12-14 21:33:41.520963
57387,2022-12-14 21:33:41.520963
57388,2022-12-14 21:33:41.520963
57389,2022-12-14 21:33:41.520963
57390,2022-12-14 21:33:41.520963
57391,2022-12-14 21:33:41.520963
57392,2022-12-14 21:33:41.520963
57393,2022-12-14 21:33:41.520963
57394,2022-12-14 21:33:41.520963
57395,2022-12-14 21:33:41.520963
57396,2022-12-14 21:33:41.520963
57397,2022-12-14 21:33:41.520963
57398,2022-12-14 21:33:41.520963
57399,2022-12-14 21:33:41.520963
57400,2022-12-14 21:33:41.520963
57401,2022-12-14 21:33:41.520963
57402,2022-12-14 21:33:41.521964
57403,2022-12-14 21:33:41.521964
57404,2022-12-14 21:33:41.521964
57405,2022-12-14 21:33:41.521964
57406,2022-12-14 21:33:41.521964
57407,2022-12-14 21:33:41.521964
57408,2022-12-14 21:33:41.521964
57409,2022-12-14 21:33:41.521964
57410,2022-12-14 21:33:41.521964
57411,2022-12-14 21:33:41.521964
57412,2022-12-14 21:33:41.521964
57413,2022-12-14 21:33:41.521964
57414,2022-12-14 21:33:41.521964
57415,2022-12-14 21:33:41.521964
57416,2022-12-14 21:33:41.521964
57417,2022-12-14 21:33:41.521964
57418,2022-12-14 21:33:41.521964
57419,2022-12-14 21:33:41.521964
57420,2022-12-14 21:33:41.521964
57421,2022-12-14 21:33:41.521964
57422,2022-12-14 21:33:41.521964
57423,2022-12-14 21:33:41.521964
57424,2022-12-14 21:33:41.521964
57425,2022-12-14 21:33:41.521964
57426,2022-12-14 21:33:41.521964
57427,2022-12-14 21:33:41.521964
57428,2022-12-14 21:33:41.521964
57429,2022-12-14 21:33:41.521964
57430,2022-12-14 21:33:41.521964
57431,2022-12-14 21:33:41.521964
57432,2022-12-14 21:33:41.521964
57433,2022-12-14 21:33:41.521964
57434,2022-12-14 21:33:41.521964
57435,2022-12-14 21:33:41.521964
57436,2022-12-14 21:33:41.521964
57437,2022-12-14 21:33:41.521964
57438,2022-12-14 21:33:41.521964
57439,2022-12-14 21:33:41.521964
57440,2022-12-14 21:33:41.521964
57441,2022-12-14 21:33:41.521964
57442,2022-12-14 21:33:41.521964
57443,2022-12-14 21:33:41.521964
57444,2022-12-14 21:33:41.521964
57445,2022-12-14 21:33:41.521964
57446,2022-12-14 21:33:41.521964
57447,2022-12-14 21:33:41.521964
57448,2022-12-14 21:33:41.521964
57449,2022-12-14 21:33:41.521964
57450,2022-12-14 21:33:41.521964
57451,2022-12-14 21:33:41.521964
57452,2022-12-14 21:33:41.521964
57453,2022-12-14 21:33:41.522964
57454,2022-12-14 21:33:41.522964
57455,2022-12-14 21:33:41.522964
57456,2022-12-14 21:33:41.522964
57457,2022-12-14 21:33:41.522964
57458,2022-12-14 21:33:41.522964
57459,2022-12-14 21:33:41.522964
57460,2022-12-14 21:33:41.522964
57461,2022-12-14 21:33:41.522964
57462,2022-12-14 21:33:41.522964
57463,2022-12-14 21:33:41.522964
57464,2022-12-14 21:33:41.522964
57465,2022-12-14 21:33:41.522964
57466,2022-12-14 21:33:41.522964
57467,2022-12-14 21:33:41.522964
57468,2022-12-14 21:33:41.522964
57469,2022-12-14 21:33:41.522964
57470,2022-12-14 21:33:41.522964
57471,2022-12-14 21:33:41.522964
57472,2022-12-14 21:33:41.522964
57473,2022-12-14 21:33:41.522964
57474,2022-12-14 21:33:41.522964
57475,2022-12-14 21:33:41.522964
57476,2022-12-14 21:33:41.522964
57477,2022-12-14 21:33:41.522964
57478,2022-12-14 21:33:41.522964
57479,2022-12-14 21:33:41.522964
57480,2022-12-14 21:33:41.522964
57481,2022-12-14 21:33:41.522964
57482,2022-12-14 21:33:41.522964
57483,2022-12-14 21:33:41.522964
57484,2022-12-14 21:33:41.522964
57485,2022-12-14 21:33:41.522964
57486,2022-12-14 21:33:41.522964
57487,2022-12-14 21:33:41.522964
57488,2022-12-14 21:33:41.522964
57489,2022-12-14 21:33:41.522964
57490,2022-12-14 21:33:41.522964
57491,2022-12-14 21:33:41.522964
57492,2022-12-14 21:33:41.522964
57493,2022-12-14 21:33:41.522964
57494,2022-12-14 21:33:41.522964
57495,2022-12-14 21:33:41.522964
57496,2022-12-14 21:33:41.522964
57497,2022-12-14 21:33:41.522964
57498,2022-12-14 21:33:41.522964
57499,2022-12-14 21:33:41.522964
57500,2022-12-14 21:33:41.522964
57501,2022-12-14 21:33:41.522964
57502,2022-12-14 21:33:41.522964
57503,2022-12-14 21:33:41.522964
57504,2022-12-14 21:33:41.522964
57505,2022-12-14 21:33:41.522964
57506,2022-12-14 21:33:41.522964
57507,2022-12-14 21:33:41.522964
57508,2022-12-14 21:33:41.522964
57509,2022-12-14 21:33:41.522964
57510,2022-12-14 21:33:41.522964
57511,2022-12-14 21:33:41.522964
57512,2022-12-14 21:33:41.522964
57513,2022-12-14 21:33:41.522964
57514,2022-12-14 21:33:41.522964
57515,2022-12-14 21:33:41.522964
57516,2022-12-14 21:33:41.522964
57517,2022-12-14 21:33:41.522964
57518,2022-12-14 21:33:41.522964
57519,2022-12-14 21:33:41.522964
57520,2022-12-14 21:33:41.522964
57521,2022-12-14 21:33:41.523964
57522,2022-12-14 21:33:41.523964
57523,2022-12-14 21:33:41.523964
57524,2022-12-14 21:33:41.523964
57525,2022-12-14 21:33:41.523964
57526,2022-12-14 21:33:41.523964
57527,2022-12-14 21:33:41.523964
57528,2022-12-14 21:33:41.523964
57529,2022-12-14 21:33:41.523964
57530,2022-12-14 21:33:41.523964
57531,2022-12-14 21:33:41.523964
57532,2022-12-14 21:33:41.523964
57533,2022-12-14 21:33:41.523964
57534,2022-12-14 21:33:41.523964
57535,2022-12-14 21:33:41.523964
57536,2022-12-14 21:33:41.523964
57537,2022-12-14 21:33:41.523964
57538,2022-12-14 21:33:41.523964
57539,2022-12-14 21:33:41.523964
57540,2022-12-14 21:33:41.523964
57541,2022-12-14 21:33:41.523964
57542,2022-12-14 21:33:41.523964
57543,2022-12-14 21:33:41.523964
57544,2022-12-14 21:33:41.523964
57545,2022-12-14 21:33:41.523964
57546,2022-12-14 21:33:41.523964
57547,2022-12-14 21:33:41.523964
57548,2022-12-14 21:33:41.523964
57549,2022-12-14 21:33:41.523964
57550,2022-12-14 21:33:41.523964
57551,2022-12-14 21:33:41.523964
57552,2022-12-14 21:33:41.523964
57553,2022-12-14 21:33:41.523964
57554,2022-12-14 21:33:41.523964
57555,2022-12-14 21:33:41.523964
57556,2022-12-14 21:33:41.523964
57557,2022-12-14 21:33:41.523964
57558,2022-12-14 21:33:41.523964
57559,2022-12-14 21:33:41.523964
57560,2022-12-14 21:33:41.523964
57561,2022-12-14 21:33:41.523964
57562,2022-12-14 21:33:41.523964
57563,2022-12-14 21:33:41.524965
57564,2022-12-14 21:33:41.524965
57565,2022-12-14 21:33:41.524965
57566,2022-12-14 21:33:41.524965
57567,2022-12-14 21:33:41.524965
57568,2022-12-14 21:33:41.524965
57569,2022-12-14 21:33:41.524965
57570,2022-12-14 21:33:41.524965
57571,2022-12-14 21:33:41.524965
57572,2022-12-14 21:33:41.524965
57573,2022-12-14 21:33:41.524965
57574,2022-12-14 21:33:41.524965
57575,2022-12-14 21:33:41.524965
57576,2022-12-14 21:33:41.524965
57577,2022-12-14 21:33:41.524965
57578,2022-12-14 21:33:41.524965
57579,2022-12-14 21:33:41.524965
57580,2022-12-14 21:33:41.524965
57581,2022-12-14 21:33:41.524965
57582,2022-12-14 21:33:41.524965
57583,2022-12-14 21:33:41.524965
57584,2022-12-14 21:33:41.524965
57585,2022-12-14 21:33:41.524965
57586,2022-12-14 21:33:41.524965
57587,2022-12-14 21:33:41.524965
57588,2022-12-14 21:33:41.524965
57589,2022-12-14 21:33:41.524965
57590,2022-12-14 21:33:41.524965
57591,2022-12-14 21:33:41.524965
57592,2022-12-14 21:33:41.524965
57593,2022-12-14 21:33:41.524965
57594,2022-12-14 21:33:41.524965
57595,2022-12-14 21:33:41.524965
57596,2022-12-14 21:33:41.524965
57597,2022-12-14 21:33:41.524965
57598,2022-12-14 21:33:41.524965
57599,2022-12-14 21:33:41.524965
57600,2022-12-14 21:33:41.524965
57601,2022-12-14 21:33:41.524965
57602,2022-12-14 21:33:41.524965
57603,2022-12-14 21:33:41.524965
57604,2022-12-14 21:33:41.524965
57605,2022-12-14 21:33:41.524965
57606,2022-12-14 21:33:41.524965
57607,2022-12-14 21:33:41.524965
57608,2022-12-14 21:33:41.524965
57609,2022-12-14 21:33:41.524965
57610,2022-12-14 21:33:41.524965
57611,2022-12-14 21:33:41.524965
57612,2022-12-14 21:33:41.524965
57613,2022-12-14 21:33:41.524965
57614,2022-12-14 21:33:41.524965
57615,2022-12-14 21:33:41.524965
57616,2022-12-14 21:33:41.524965
57617,2022-12-14 21:33:41.524965
57618,2022-12-14 21:33:41.524965
57619,2022-12-14 21:33:41.524965
57620,2022-12-14 21:33:41.524965
57621,2022-12-14 21:33:41.524965
57622,2022-12-14 21:33:41.524965
57623,2022-12-14 21:33:41.525962
57624,2022-12-14 21:33:41.525962
57625,2022-12-14 21:33:41.525962
57626,2022-12-14 21:33:41.525962
57627,2022-12-14 21:33:41.525962
57628,2022-12-14 21:33:41.525962
57629,2022-12-14 21:33:41.525962
57630,2022-12-14 21:33:41.525962
57631,2022-12-14 21:33:41.525962
57632,2022-12-14 21:33:41.525962
57633,2022-12-14 21:33:41.525962
57634,2022-12-14 21:33:41.525962
57635,2022-12-14 21:33:41.525962
57636,2022-12-14 21:33:41.525962
57637,2022-12-14 21:33:41.525962
57638,2022-12-14 21:33:41.525962
57639,2022-12-14 21:33:41.525962
57640,2022-12-14 21:33:41.525962
57641,2022-12-14 21:33:41.525962
57642,2022-12-14 21:33:41.525962
57643,2022-12-14 21:33:41.525962
57644,2022-12-14 21:33:41.525962
57645,2022-12-14 21:33:41.525962
57646,2022-12-14 21:33:41.525962
57647,2022-12-14 21:33:41.525962
57648,2022-12-14 21:33:41.525962
57649,2022-12-14 21:33:41.525962
57650,2022-12-14 21:33:41.525962
57651,2022-12-14 21:33:41.525962
57652,2022-12-14 21:33:41.525962
57653,2022-12-14 21:33:41.525962
57654,2022-12-14 21:33:41.525962
57655,2022-12-14 21:33:41.525962
57656,2022-12-14 21:33:41.525962
57657,2022-12-14 21:33:41.525962
57658,2022-12-14 21:33:41.525962
57659,2022-12-14 21:33:41.525962
57660,2022-12-14 21:33:41.525962
57661,2022-12-14 21:33:41.525962
57662,2022-12-14 21:33:41.525962
57663,2022-12-14 21:33:41.525962
57664,2022-12-14 21:33:41.525962
57665,2022-12-14 21:33:41.525962
57666,2022-12-14 21:33:41.525962
57667,2022-12-14 21:33:41.525962
57668,2022-12-14 21:33:41.525962
57669,2022-12-14 21:33:41.525962
57670,2022-12-14 21:33:41.525962
57671,2022-12-14 21:33:41.525962
57672,2022-12-14 21:33:41.525962
57673,2022-12-14 21:33:41.525962
57674,2022-12-14 21:33:41.525962
57675,2022-12-14 21:33:41.525962
57676,2022-12-14 21:33:41.525962
57677,2022-12-14 21:33:41.525962
57678,2022-12-14 21:33:41.525962
57679,2022-12-14 21:33:41.525962
57680,2022-12-14 21:33:41.525962
57681,2022-12-14 21:33:41.525962
57682,2022-12-14 21:33:41.525962
57683,2022-12-14 21:33:41.525962
57684,2022-12-14 21:33:41.525962
57685,2022-12-14 21:33:41.525962
57686,2022-12-14 21:33:41.525962
57687,2022-12-14 21:33:41.525962
57688,2022-12-14 21:33:41.525962
57689,2022-12-14 21:33:41.525962
57690,2022-12-14 21:33:41.525962
57691,2022-12-14 21:33:41.525962
57692,2022-12-14 21:33:41.525962
57693,2022-12-14 21:33:41.525962
57694,2022-12-14 21:33:41.525962
57695,2022-12-14 21:33:41.525962
57696,2022-12-14 21:33:41.525962
57697,2022-12-14 21:33:41.525962
57698,2022-12-14 21:33:41.526963
57699,2022-12-14 21:33:41.526963
57700,2022-12-14 21:33:41.526963
57701,2022-12-14 21:33:41.526963
57702,2022-12-14 21:33:41.526963
57703,2022-12-14 21:33:41.526963
57704,2022-12-14 21:33:41.526963
57705,2022-12-14 21:33:41.526963
57706,2022-12-14 21:33:41.526963
57707,2022-12-14 21:33:41.526963
57708,2022-12-14 21:33:41.526963
57709,2022-12-14 21:33:41.526963
57710,2022-12-14 21:33:41.526963
57711,2022-12-14 21:33:41.526963
57712,2022-12-14 21:33:41.526963
57713,2022-12-14 21:33:41.526963
57714,2022-12-14 21:33:41.526963
57715,2022-12-14 21:33:41.526963
57716,2022-12-14 21:33:41.526963
57717,2022-12-14 21:33:41.526963
57718,2022-12-14 21:33:41.526963
57719,2022-12-14 21:33:41.526963
57720,2022-12-14 21:33:41.526963
57721,2022-12-14 21:33:41.526963
57722,2022-12-14 21:33:41.526963
57723,2022-12-14 21:33:41.526963
57724,2022-12-14 21:33:41.526963
57725,2022-12-14 21:33:41.526963
57726,2022-12-14 21:33:41.526963
57727,2022-12-14 21:33:41.526963
57728,2022-12-14 21:33:41.526963
57729,2022-12-14 21:33:41.526963
57730,2022-12-14 21:33:41.526963
57731,2022-12-14 21:33:41.526963
57732,2022-12-14 21:33:41.526963
57733,2022-12-14 21:33:41.526963
57734,2022-12-14 21:33:41.526963
57735,2022-12-14 21:33:41.526963
57736,2022-12-14 21:33:41.526963
57737,2022-12-14 21:33:41.526963
57738,2022-12-14 21:33:41.526963
57739,2022-12-14 21:33:41.526963
57740,2022-12-14 21:33:41.526963
57741,2022-12-14 21:33:41.526963
57742,2022-12-14 21:33:41.526963
57743,2022-12-14 21:33:41.526963
57744,2022-12-14 21:33:41.526963
57745,2022-12-14 21:33:41.526963
57746,2022-12-14 21:33:41.526963
57747,2022-12-14 21:33:41.526963
57748,2022-12-14 21:33:41.526963
57749,2022-12-14 21:33:41.526963
57750,2022-12-14 21:33:41.526963
57751,2022-12-14 21:33:41.526963
57752,2022-12-14 21:33:41.526963
57753,2022-12-14 21:33:41.526963
57754,2022-12-14 21:33:41.529961
57755,2022-12-14 21:33:41.529961
57756,2022-12-14 21:33:41.529961
57757,2022-12-14 21:33:41.529961
57758,2022-12-14 21:33:41.529961
57759,2022-12-14 21:33:41.529961
57760,2022-12-14 21:33:41.529961
57761,2022-12-14 21:33:41.529961
57762,2022-12-14 21:33:41.529961
57763,2022-12-14 21:33:41.529961
57764,2022-12-14 21:33:41.529961
57765,2022-12-14 21:33:41.529961
57766,2022-12-14 21:33:41.529961
57767,2022-12-14 21:33:41.529961
57768,2022-12-14 21:33:41.529961
57769,2022-12-14 21:33:41.529961
57770,2022-12-14 21:33:41.529961
57771,2022-12-14 21:33:41.529961
57772,2022-12-14 21:33:41.529961
57773,2022-12-14 21:33:41.529961
57774,2022-12-14 21:33:41.529961
57775,2022-12-14 21:33:41.529961
57776,2022-12-14 21:33:41.529961
57777,2022-12-14 21:33:41.529961
57778,2022-12-14 21:33:41.529961
57779,2022-12-14 21:33:41.529961
57780,2022-12-14 21:33:41.529961
57781,2022-12-14 21:33:41.529961
57782,2022-12-14 21:33:41.529961
57783,2022-12-14 21:33:41.529961
57784,2022-12-14 21:33:41.529961
57785,2022-12-14 21:33:41.529961
57786,2022-12-14 21:33:41.529961
57787,2022-12-14 21:33:41.529961
57788,2022-12-14 21:33:41.529961
57789,2022-12-14 21:33:41.529961
57790,2022-12-14 21:33:41.529961
57791,2022-12-14 21:33:41.529961
57792,2022-12-14 21:33:41.529961
57793,2022-12-14 21:33:41.529961
57794,2022-12-14 21:33:41.529961
57795,2022-12-14 21:33:41.529961
57796,2022-12-14 21:33:41.529961
57797,2022-12-14 21:33:41.529961
57798,2022-12-14 21:33:41.529961
57799,2022-12-14 21:33:41.529961
57800,2022-12-14 21:33:41.529961
57801,2022-12-14 21:33:41.529961
57802,2022-12-14 21:33:41.529961
57803,2022-12-14 21:33:41.529961
57804,2022-12-14 21:33:41.529961
57805,2022-12-14 21:33:41.529961
57806,2022-12-14 21:33:41.529961
57807,2022-12-14 21:33:41.529961
57808,2022-12-14 21:33:41.529961
57809,2022-12-14 21:33:41.529961
57810,2022-12-14 21:33:41.529961
57811,2022-12-14 21:33:41.529961
57812,2022-12-14 21:33:41.529961
57813,2022-12-14 21:33:41.529961
57814,2022-12-14 21:33:41.529961
57815,2022-12-14 21:33:41.529961
57816,2022-12-14 21:33:41.529961
57817,2022-12-14 21:33:41.529961
57818,2022-12-14 21:33:41.529961
57819,2022-12-14 21:33:41.529961
57820,2022-12-14 21:33:41.529961
57821,2022-12-14 21:33:41.529961
57822,2022-12-14 21:33:41.529961
57823,2022-12-14 21:33:41.529961
57824,2022-12-14 21:33:41.529961
57825,2022-12-14 21:33:41.529961
57826,2022-12-14 21:33:41.529961
57827,2022-12-14 21:33:41.529961
57828,2022-12-14 21:33:41.529961
57829,2022-12-14 21:33:41.529961
57830,2022-12-14 21:33:41.529961
57831,2022-12-14 21:33:41.529961
57832,2022-12-14 21:33:41.529961
57833,2022-12-14 21:33:41.529961
57834,2022-12-14 21:33:41.529961
57835,2022-12-14 21:33:41.529961
57836,2022-12-14 21:33:41.529961
57837,2022-12-14 21:33:41.529961
57838,2022-12-14 21:33:41.529961
57839,2022-12-14 21:33:41.529961
57840,2022-12-14 21:33:41.529961
57841,2022-12-14 21:33:41.529961
57842,2022-12-14 21:33:41.529961
57843,2022-12-14 21:33:41.529961
57844,2022-12-14 21:33:41.529961
57845,2022-12-14 21:33:41.529961
57846,2022-12-14 21:33:41.529961
57847,2022-12-14 21:33:41.529961
57848,2022-12-14 21:33:41.529961
57849,2022-12-14 21:33:41.529961
57850,2022-12-14 21:33:41.529961
57851,2022-12-14 21:33:41.529961
57852,2022-12-14 21:33:41.529961
57853,2022-12-14 21:33:41.529961
57854,2022-12-14 21:33:41.529961
57855,2022-12-14 21:33:41.529961
57856,2022-12-14 21:33:41.529961
57857,2022-12-14 21:33:41.529961
57858,2022-12-14 21:33:41.529961
57859,2022-12-14 21:33:41.529961
57860,2022-12-14 21:33:41.529961
57861,2022-12-14 21:33:41.529961
57862,2022-12-14 21:33:41.529961
57863,2022-12-14 21:33:41.529961
57864,2022-12-14 21:33:41.529961
57865,2022-12-14 21:33:41.529961
57866,2022-12-14 21:33:41.529961
57867,2022-12-14 21:33:41.529961
57868,2022-12-14 21:33:41.529961
57869,2022-12-14 21:33:41.529961
57870,2022-12-14 21:33:41.529961
57871,2022-12-14 21:33:41.529961
57872,2022-12-14 21:33:41.529961
57873,2022-12-14 21:33:41.529961
57874,2022-12-14 21:33:41.529961
57875,2022-12-14 21:33:41.529961
57876,2022-12-14 21:33:41.529961
57877,2022-12-14 21:33:41.529961
57878,2022-12-14 21:33:41.529961
57879,2022-12-14 21:33:41.529961
57880,2022-12-14 21:33:41.529961
57881,2022-12-14 21:33:41.529961
57882,2022-12-14 21:33:41.529961
57883,2022-12-14 21:33:41.529961
57884,2022-12-14 21:33:41.529961
57885,2022-12-14 21:33:41.529961
57886,2022-12-14 21:33:41.529961
57887,2022-12-14 21:33:41.529961
57888,2022-12-14 21:33:41.529961
57889,2022-12-14 21:33:41.529961
57890,2022-12-14 21:33:41.529961
57891,2022-12-14 21:33:41.529961
57892,2022-12-14 21:33:41.529961
57893,2022-12-14 21:33:41.529961
57894,2022-12-14 21:33:41.529961
57895,2022-12-14 21:33:41.529961
57896,2022-12-14 21:33:41.529961
57897,2022-12-14 21:33:41.529961
57898,2022-12-14 21:33:41.529961
57899,2022-12-14 21:33:41.529961
57900,2022-12-14 21:33:41.529961
57901,2022-12-14 21:33:41.529961
57902,2022-12-14 21:33:41.529961
57903,2022-12-14 21:33:41.529961
57904,2022-12-14 21:33:41.529961
57905,2022-12-14 21:33:41.529961
